User_ID,Timestamp,Destination,Duration_Days,Travelers_Count,Budget_Allocated,Review_Text,Sentiment_Label,Polarity_Score
USR-0346,2026-03-17 20:42:38,Singapore,5,6,970.12,Standard tourism experience in Singapore. The AR guide was useful but buggy.,Neutral,-0.1807
USR-0794,2026-03-18 11:22:42,Dubai,3,7,1237.69,The heritage walk in Dubai combined with AR guides was next-level tourism.,Positive,0.7592
USR-0202,2026-03-18 16:01:17,Chennai,7,5,687.84,Standard tourism experience in Chennai. The AR guide was useful but buggy.,Neutral,-0.0187
USR-1040,2026-03-18 21:52:27,Abu Dhabi,10,8,3146.08,Five-star experience in Abu Dhabi. The hotel AI check-in saved us so much time.,Positive,0.9826
USR-0052,2026-03-20 13:00:53,Dubai,4,3,1589.53,Standard tourism experience in Dubai. The AR guide was useful but buggy.,Neutral,-0.1051
USR-0246,2026-03-21 03:04:50,Singapore,4,4,1178.97,Singapore has potential but the smart city rollout still feels incomplete.,Neutral,0.0463
USR-0675,2026-03-21 06:06:54,Singapore,9,4,3118.65,Brilliant night-life in Singapore. The city grid lighting was mesmerising.,Positive,0.3657
USR-0487,2026-03-21 09:24:37,Tokyo,5,4,1325.47,The heritage walk in Tokyo combined with AR guides was next-level tourism.,Positive,0.3318
USR-1105,2026-03-21 19:28:22,Abu Dhabi,5,8,1936.11,Brilliant night-life in Abu Dhabi. The city grid lighting was mesmerising.,Positive,0.6103
USR-0576,2026-03-21 19:55:58,Dubai,1,4,400.08,Brilliant night-life in Dubai. The city grid lighting was mesmerising.,Positive,0.3557
USR-0741,2026-03-21 20:09:49,Bangkok,9,2,947.43,The autonomous transit in Bangkok was world-class. Highly recommend for families.,Positive,0.5551
USR-0751,2026-03-21 20:33:54,Chennai,5,5,635.04,Stunning waterfront views in Chennai. The smart park technology was a highlight!,Positive,0.3551
USR-0361,2026-03-22 08:56:41,Dubai,6,7,1506.22,The hotel in Dubai was nothing like the virtual tour preview. Very misleading.,Negative,-0.6692
USR-0193,2026-03-22 21:19:57,Tokyo,2,1,467.94,Stunning waterfront views in Tokyo. The smart park technology was a highlight!,Positive,0.6299
USR-1026,2026-03-22 22:58:59,Chennai,2,2,146.27,Long wait times at Chennai attractions despite having smart-pass tickets.,Negative,-0.5472
USR-0729,2026-03-23 11:09:40,Dubai,7,3,3674.71,The heritage walk in Dubai combined with AR guides was next-level tourism.,Positive,0.7102
USR-0272,2026-03-23 11:16:15,Tokyo,7,6,2899.68,A decent trip to Tokyo. Nothing extraordinary but no major complaints.,Neutral,0.1348
USR-0603,2026-03-24 11:28:30,Chennai,5,4,278.49,Our trip to Chennai was seamless. Loved the eco-friendly pod shuttles.,Positive,0.3859
USR-0811,2026-03-24 21:33:58,Singapore,2,5,854.39,The autonomous transit in Singapore was world-class. Highly recommend for families.,Positive,0.7577
USR-0334,2026-03-25 21:10:55,Chennai,6,2,777.31,Brilliant night-life in Chennai. The city grid lighting was mesmerising.,Positive,0.2457
USR-0106,2026-03-27 22:58:37,Bangkok,5,3,702.21,Stunning waterfront views in Bangkok. The smart park technology was a highlight!,Positive,0.4965
USR-0433,2026-03-28 23:27:50,Tokyo,4,2,1155.92,Safety concerns near the old quarter in Tokyo. Not enough patrol drones visible.,Negative,-0.2575
USR-0696,2026-03-29 05:48:54,Singapore,10,8,3384.2,Singapore has potential but the smart city rollout still feels incomplete.,Neutral,-0.0015
USR-1190,2026-03-29 13:18:40,Chennai,7,3,750.32,Chennai was overpriced for what it offered. Not worth the luxury tier budget.,Negative,-0.4075
USR-1084,2026-03-29 16:17:46,Kuala Lumpur,9,8,1597.86,Standard tourism experience in Kuala Lumpur. The AR guide was useful but buggy.,Neutral,0.073
USR-0978,2026-03-29 20:20:58,Dubai,7,1,2686.62,Fantastic culinary tour in Dubai. The food markets were vibrant and authentic.,Positive,0.738
USR-0027,2026-03-30 05:50:31,Dubai,5,7,1345.75,The heritage walk in Dubai combined with AR guides was next-level tourism.,Positive,0.9438
USR-0524,2026-03-30 08:59:47,Dubai,2,7,1067.64,Stunning waterfront views in Dubai. The smart park technology was a highlight!,Positive,0.575
USR-0873,2026-03-30 14:20:32,Bangkok,9,6,1429.39,Bangkok exceeded every expectation. The AI concierge recommendations were spot-on.,Positive,0.2494
USR-0969,2026-03-30 23:37:49,Dubai,9,7,3358.3,The autonomous transit in Dubai was world-class. Highly recommend for families.,Positive,0.2827
USR-0842,2026-03-31 03:44:52,Dubai,4,3,1253.4,The autonomous transit in Dubai was world-class. Highly recommend for families.,Positive,0.81
USR-1073,2026-03-31 11:26:26,Bangkok,9,7,1097.47,Long wait times at Bangkok attractions despite having smart-pass tickets.,Negative,-0.3745
USR-1129,2026-03-31 20:31:28,Tokyo,10,2,2355.65,Absolutely loved the Tokyo experience! The smart city infrastructure was incredible.,Positive,0.5016
USR-0330,2026-04-01 12:30:05,Tokyo,9,1,1898.51,Brilliant night-life in Tokyo. The city grid lighting was mesmerising.,Positive,0.399
USR-0723,2026-04-01 22:33:39,Singapore,10,7,3213.61,"Singapore was okay overall. Some attractions were great, others were average.",Neutral,-0.1189
USR-0655,2026-04-01 23:08:46,Tokyo,1,4,184.16,Amazing dining and cultural immersion in Tokyo. Would visit again in a heartbeat!,Positive,0.5496
USR-0295,2026-04-02 04:49:03,Chennai,6,7,767.17,Amazing dining and cultural immersion in Chennai. Would visit again in a heartbeat!,Positive,0.8372
USR-0048,2026-04-03 01:19:07,Dubai,10,4,4281.82,Mixed feelings about Dubai. The tech was impressive but the food was mediocre.,Neutral,0.1588
USR-0365,2026-04-03 09:21:23,Tokyo,4,7,1322.58,The hotel in Tokyo was nothing like the virtual tour preview. Very misleading.,Negative,-0.2389
USR-1158,2026-04-04 07:04:26,Singapore,10,7,2678.41,Mixed feelings about Singapore. The tech was impressive but the food was mediocre.,Neutral,0.1247
USR-1182,2026-04-04 21:08:26,Abu Dhabi,8,4,3409.26,Abu Dhabi was overpriced for what it offered. Not worth the luxury tier budget.,Negative,-0.2241
USR-0690,2026-04-05 23:54:43,Kuala Lumpur,10,4,748.46,Standard tourism experience in Kuala Lumpur. The AR guide was useful but buggy.,Neutral,-0.159
USR-0774,2026-04-07 02:59:16,Chennai,2,3,60.25,Poor waste management in certain Chennai tourist zones. Expected better.,Negative,-0.9407
USR-1012,2026-04-07 07:32:49,Bangkok,9,1,270.0,Disappointed with Bangkok. The transit pods were frequently delayed or overcrowded.,Negative,-0.615
USR-0599,2026-04-07 07:55:17,Chennai,2,2,226.95,Absolutely loved the Chennai experience! The smart city infrastructure was incredible.,Positive,0.5257
USR-0071,2026-04-08 04:15:30,Dubai,3,2,908.42,The smart kiosk in Dubai kept malfunctioning. Ruined our booking experience.,Negative,-0.8984
USR-0392,2026-04-08 04:22:20,Bangkok,7,3,490.66,The smart kiosk in Bangkok kept malfunctioning. Ruined our booking experience.,Negative,-0.7556
USR-0933,2026-04-08 04:29:32,Tokyo,4,3,1039.41,A decent trip to Tokyo. Nothing extraordinary but no major complaints.,Neutral,0.1269
USR-0031,2026-04-08 20:09:55,Dubai,7,7,2657.28,Five-star experience in Dubai. The hotel AI check-in saved us so much time.,Positive,0.2056
USR-0030,2026-04-09 05:52:12,Tokyo,3,7,1207.0,The autonomous transit in Tokyo was world-class. Highly recommend for families.,Positive,0.288
USR-0107,2026-04-09 08:53:39,Tokyo,1,2,258.93,Tokyo has potential but the smart city rollout still feels incomplete.,Neutral,0.1109
USR-0722,2026-04-09 16:20:34,Singapore,9,6,1744.92,The heritage walk in Singapore combined with AR guides was next-level tourism.,Positive,0.4169
USR-0400,2026-04-09 21:28:50,Kuala Lumpur,10,3,1908.88,The heritage walk in Kuala Lumpur combined with AR guides was next-level tourism.,Positive,0.6021
USR-0506,2026-04-10 02:33:25,Abu Dhabi,5,8,1496.87,Five-star experience in Abu Dhabi. The hotel AI check-in saved us so much time.,Positive,0.8626
USR-0038,2026-04-11 05:08:10,Madurai,3,1,262.62,A decent trip to Madurai. Nothing extraordinary but no major complaints.,Neutral,-0.1032
USR-0333,2026-04-12 08:27:19,Tokyo,1,5,407.57,A decent trip to Tokyo. Nothing extraordinary but no major complaints.,Neutral,-0.1177
USR-0371,2026-04-13 21:31:51,Singapore,4,3,1310.13,Amazing dining and cultural immersion in Singapore. Would visit again in a heartbeat!,Positive,0.3734
USR-0446,2026-04-13 22:32:36,Dubai,2,7,529.9,Dubai was overpriced for what it offered. Not worth the luxury tier budget.,Negative,-0.4135
USR-0515,2026-04-13 22:43:24,Chennai,3,4,421.67,Brilliant night-life in Chennai. The city grid lighting was mesmerising.,Positive,0.897
USR-1079,2026-04-13 23:52:11,Bangkok,3,7,446.91,Brilliant night-life in Bangkok. The city grid lighting was mesmerising.,Positive,0.8769
USR-0449,2026-04-14 01:40:52,Kuala Lumpur,5,8,719.76,The heritage walk in Kuala Lumpur combined with AR guides was next-level tourism.,Positive,0.4615
USR-0518,2026-04-16 21:30:54,Abu Dhabi,8,3,3847.91,Brilliant night-life in Abu Dhabi. The city grid lighting was mesmerising.,Positive,0.8917
USR-0199,2026-04-16 22:34:48,Chennai,2,7,445.87,Fantastic culinary tour in Chennai. The food markets were vibrant and authentic.,Positive,0.2537
USR-1131,2026-04-17 03:12:24,Kuala Lumpur,5,5,758.68,The autonomous transit in Kuala Lumpur was world-class. Highly recommend for families.,Positive,0.8372
USR-0318,2026-04-18 11:29:09,Kuala Lumpur,2,6,133.14,Mixed feelings about Kuala Lumpur. The tech was impressive but the food was mediocre.,Neutral,-0.0298
USR-0339,2026-04-19 00:29:16,Chennai,10,1,1643.27,Stunning waterfront views in Chennai. The smart park technology was a highlight!,Positive,0.3615
USR-0290,2026-04-19 20:45:23,Singapore,10,6,2725.62,Singapore exceeded every expectation. The AI concierge recommendations were spot-on.,Positive,0.4194
USR-0781,2026-04-20 01:10:30,Kuala Lumpur,10,1,1541.91,"Visited Kuala Lumpur for 3 days. Some good moments, some forgettable ones.",Neutral,-0.1439
USR-1067,2026-04-20 11:06:08,Bangkok,2,5,467.33,Bangkok exceeded every expectation. The AI concierge recommendations were spot-on.,Positive,0.7304
USR-0894,2026-04-20 20:58:14,Tokyo,3,6,565.44,Mixed feelings about Tokyo. The tech was impressive but the food was mediocre.,Neutral,-0.0091
USR-0081,2026-04-21 02:29:59,Chennai,9,5,1239.77,Brilliant night-life in Chennai. The city grid lighting was mesmerising.,Positive,0.5793
USR-0464,2026-04-21 06:13:02,Abu Dhabi,8,4,3591.14,Stunning waterfront views in Abu Dhabi. The smart park technology was a highlight!,Positive,0.221
USR-0472,2026-04-21 07:32:39,Dubai,8,3,2637.06,"Dubai was okay overall. Some attractions were great, others were average.",Neutral,-0.1002
USR-0519,2026-04-22 04:25:05,Madurai,3,6,199.85,Our trip to Madurai was seamless. Loved the eco-friendly pod shuttles.,Positive,0.7919
USR-0716,2026-04-22 23:46:58,Dubai,7,1,3174.67,Dubai exceeded every expectation. The AI concierge recommendations were spot-on.,Positive,0.4114
USR-0883,2026-04-23 00:18:06,Dubai,1,6,441.14,Dubai exceeded every expectation. The AI concierge recommendations were spot-on.,Positive,0.4752
USR-0725,2026-04-23 06:49:17,Abu Dhabi,3,5,516.6,Fantastic culinary tour in Abu Dhabi. The food markets were vibrant and authentic.,Positive,0.5602
USR-0570,2026-04-23 09:26:55,Abu Dhabi,5,6,1500.68,Abu Dhabi exceeded every expectation. The AI concierge recommendations were spot-on.,Positive,0.2187
USR-0427,2026-04-23 12:52:52,Dubai,7,1,3279.99,Our trip to Dubai was seamless. Loved the eco-friendly pod shuttles.,Positive,0.412
USR-0451,2026-04-23 13:39:44,Bangkok,1,6,207.71,The heritage walk in Bangkok combined with AR guides was next-level tourism.,Positive,0.909
USR-0379,2026-04-23 16:35:14,Dubai,2,2,706.82,Fantastic culinary tour in Dubai. The food markets were vibrant and authentic.,Positive,0.2541
USR-0419,2026-04-23 22:55:22,Abu Dhabi,8,8,1998.27,"Abu Dhabi was okay overall. Some attractions were great, others were average.",Neutral,0.0753
USR-0499,2026-04-23 23:28:01,Abu Dhabi,5,7,1560.9,The hotel in Abu Dhabi was nothing like the virtual tour preview. Very misleading.,Negative,-0.2263
USR-0116,2026-04-24 02:01:46,Bangkok,7,3,668.29,Fantastic culinary tour in Bangkok. The food markets were vibrant and authentic.,Positive,0.4248
USR-0169,2026-04-24 09:26:18,Bangkok,9,5,1205.07,Brilliant night-life in Bangkok. The city grid lighting was mesmerising.,Positive,0.6596
USR-0783,2026-04-24 12:29:21,Dubai,3,7,1138.97,Five-star experience in Dubai. The hotel AI check-in saved us so much time.,Positive,0.9266
USR-1148,2026-04-24 17:27:20,Dubai,8,6,2643.69,Stunning waterfront views in Dubai. The smart park technology was a highlight!,Positive,0.9287
USR-0520,2026-04-24 20:24:07,Bangkok,3,7,377.78,Stunning waterfront views in Bangkok. The smart park technology was a highlight!,Positive,0.8867
USR-0256,2026-04-25 14:16:43,Abu Dhabi,9,1,2616.67,The smart kiosk in Abu Dhabi kept malfunctioning. Ruined our booking experience.,Negative,-0.8664
USR-0638,2026-04-25 21:17:00,Dubai,6,1,1219.48,Long wait times at Dubai attractions despite having smart-pass tickets.,Negative,-0.2206
USR-0073,2026-04-27 02:06:29,Singapore,4,1,1133.67,The autonomous transit in Singapore was world-class. Highly recommend for families.,Positive,0.6325
USR-0733,2026-04-27 02:38:20,Kuala Lumpur,6,8,725.98,Disappointed with Kuala Lumpur. The transit pods were frequently delayed or overcrowded.,Negative,-0.2388
USR-0264,2026-04-27 08:14:18,Tokyo,2,7,945.3,Tokyo exceeded every expectation. The AI concierge recommendations were spot-on.,Positive,0.3036
USR-0156,2026-04-28 14:32:10,Dubai,4,1,1205.15,Amazing dining and cultural immersion in Dubai. Would visit again in a heartbeat!,Positive,0.9174
USR-0229,2026-04-29 14:44:11,Singapore,4,6,862.49,Singapore has potential but the smart city rollout still feels incomplete.,Neutral,-0.1875
USR-1018,2026-04-29 17:47:31,Singapore,9,5,3454.56,Standard tourism experience in Singapore. The AR guide was useful but buggy.,Neutral,0.0394
USR-0112,2026-04-30 00:27:31,Tokyo,2,6,708.29,Our trip to Tokyo was seamless. Loved the eco-friendly pod shuttles.,Positive,0.9706
USR-0512,2026-04-30 02:03:54,Chennai,8,5,1340.06,Fantastic culinary tour in Chennai. The food markets were vibrant and authentic.,Positive,0.8846
USR-0209,2026-05-01 11:55:32,Singapore,4,5,1047.9,Fantastic culinary tour in Singapore. The food markets were vibrant and authentic.,Positive,0.7778
USR-0036,2026-05-01 16:26:25,Chennai,3,2,356.82,Language barrier issues in Chennai despite the AI translator app promising full coverage.,Negative,-0.5979
USR-1104,2026-05-01 17:40:46,Dubai,6,1,1028.17,Standard tourism experience in Dubai. The AR guide was useful but buggy.,Neutral,0.0595
USR-0771,2026-05-01 22:06:32,Abu Dhabi,1,7,238.0,Stunning waterfront views in Abu Dhabi. The smart park technology was a highlight!,Positive,0.5103
USR-1001,2026-05-02 18:17:27,Abu Dhabi,1,1,284.82,Abu Dhabi exceeded every expectation. The AI concierge recommendations were spot-on.,Positive,0.3301
USR-1119,2026-05-02 22:52:46,Dubai,9,1,2446.2,"Dubai was okay overall. Some attractions were great, others were average.",Neutral,-0.1727
USR-0756,2026-05-03 15:16:45,Dubai,10,5,4418.45,The heritage walk in Dubai combined with AR guides was next-level tourism.,Positive,0.2153
USR-0372,2026-05-03 17:48:48,Chennai,2,3,273.1,Five-star experience in Chennai. The hotel AI check-in saved us so much time.,Positive,0.7136
USR-0798,2026-05-04 05:24:25,Singapore,9,5,2733.41,Brilliant night-life in Singapore. The city grid lighting was mesmerising.,Positive,0.2759
USR-0013,2026-05-04 06:41:42,Bangkok,9,5,1469.08,Standard tourism experience in Bangkok. The AR guide was useful but buggy.,Neutral,-0.1646
USR-1126,2026-05-05 12:06:04,Bangkok,7,8,1320.53,The heritage walk in Bangkok combined with AR guides was next-level tourism.,Positive,0.8877
USR-0049,2026-05-06 04:36:42,Tokyo,1,2,262.2,"Tokyo was okay overall. Some attractions were great, others were average.",Neutral,-0.1353
USR-0375,2026-05-06 09:52:18,Kuala Lumpur,8,8,1871.08,Stunning waterfront views in Kuala Lumpur. The smart park technology was a highlight!,Positive,0.7539
USR-0425,2026-05-06 20:29:38,Kuala Lumpur,9,1,743.79,Brilliant night-life in Kuala Lumpur. The city grid lighting was mesmerising.,Positive,0.4798
USR-1070,2026-05-07 20:27:28,Dubai,7,1,2290.77,Fantastic culinary tour in Dubai. The food markets were vibrant and authentic.,Positive,0.8873
USR-0997,2026-05-08 01:03:49,Chennai,3,7,144.73,Chennai has potential but the smart city rollout still feels incomplete.,Neutral,0.0639
USR-0258,2026-05-08 05:54:56,Madurai,7,2,646.18,The autonomous transit in Madurai was world-class. Highly recommend for families.,Positive,0.3412
USR-1096,2026-05-08 06:40:25,Tokyo,8,4,3279.01,"Visited Tokyo for 3 days. Some good moments, some forgettable ones.",Neutral,-0.155
USR-0987,2026-05-08 18:00:44,Chennai,8,1,610.51,Fantastic culinary tour in Chennai. The food markets were vibrant and authentic.,Positive,0.4462
USR-0994,2026-05-08 19:55:05,Bangkok,3,6,343.98,Absolutely loved the Bangkok experience! The smart city infrastructure was incredible.,Positive,0.2496
USR-0221,2026-05-09 01:14:41,Dubai,10,7,3695.85,Five-star experience in Dubai. The hotel AI check-in saved us so much time.,Positive,0.4192
USR-0956,2026-05-09 12:53:50,Chennai,8,7,643.88,"Chennai was okay overall. Some attractions were great, others were average.",Neutral,-0.0635
USR-0897,2026-05-10 03:22:51,Tokyo,6,3,2532.13,The autonomous transit in Tokyo was world-class. Highly recommend for families.,Positive,0.8589
USR-0837,2026-05-10 22:33:40,Chennai,2,3,379.11,The heritage walk in Chennai combined with AR guides was next-level tourism.,Positive,0.6594
USR-0192,2026-05-11 10:45:07,Abu Dhabi,5,3,2042.39,Five-star experience in Abu Dhabi. The hotel AI check-in saved us so much time.,Positive,0.4682
USR-0546,2026-05-11 12:08:55,Abu Dhabi,9,4,1563.89,Mixed feelings about Abu Dhabi. The tech was impressive but the food was mediocre.,Neutral,0.0856
USR-0288,2026-05-11 23:25:15,Singapore,5,7,1665.63,Safety concerns near the old quarter in Singapore. Not enough patrol drones visible.,Negative,-0.7814
USR-0269,2026-05-12 06:40:50,Tokyo,10,5,5347.89,The heritage walk in Tokyo combined with AR guides was next-level tourism.,Positive,0.8597
USR-0423,2026-05-12 06:55:24,Chennai,4,7,553.6,Long wait times at Chennai attractions despite having smart-pass tickets.,Negative,-0.5902
USR-1011,2026-05-13 08:27:00,Kuala Lumpur,1,7,171.8,Stunning waterfront views in Kuala Lumpur. The smart park technology was a highlight!,Positive,0.6645
USR-0715,2026-05-13 11:23:29,Chennai,3,3,466.82,The heritage walk in Chennai combined with AR guides was next-level tourism.,Positive,0.5382
USR-0033,2026-05-13 20:23:38,Chennai,2,5,227.1,Our trip to Chennai was seamless. Loved the eco-friendly pod shuttles.,Positive,0.615
USR-1128,2026-05-14 04:59:11,Bangkok,2,1,230.7,"Visited Bangkok for 3 days. Some good moments, some forgettable ones.",Neutral,0.1278
USR-0302,2026-05-14 10:14:17,Bangkok,2,4,255.71,Fantastic culinary tour in Bangkok. The food markets were vibrant and authentic.,Positive,0.5991
USR-0489,2026-05-14 14:01:08,Dubai,9,5,2887.37,A decent trip to Dubai. Nothing extraordinary but no major complaints.,Neutral,0.194
USR-0966,2026-05-15 05:32:52,Chennai,10,5,1259.24,Stunning waterfront views in Chennai. The smart park technology was a highlight!,Positive,0.3743
USR-0608,2026-05-15 16:16:50,Singapore,1,6,293.79,The heritage walk in Singapore combined with AR guides was next-level tourism.,Positive,0.7461
USR-0315,2026-05-15 16:44:22,Singapore,5,8,2047.83,Absolutely loved the Singapore experience! The smart city infrastructure was incredible.,Positive,0.3828
USR-1049,2026-05-15 17:49:16,Singapore,1,1,272.24,Singapore was overpriced for what it offered. Not worth the luxury tier budget.,Negative,-0.5572
USR-0393,2026-05-15 19:35:01,Abu Dhabi,5,7,1724.86,Our trip to Abu Dhabi was seamless. Loved the eco-friendly pod shuttles.,Positive,0.9355
USR-1028,2026-05-16 11:18:30,Chennai,2,5,133.06,Mixed feelings about Chennai. The tech was impressive but the food was mediocre.,Neutral,0.1369
USR-0455,2026-05-17 02:42:27,Singapore,2,4,791.32,Our trip to Singapore was seamless. Loved the eco-friendly pod shuttles.,Positive,0.6485
USR-1139,2026-05-17 17:02:09,Bangkok,4,7,732.74,Standard tourism experience in Bangkok. The AR guide was useful but buggy.,Neutral,-0.1724
USR-0857,2026-05-17 18:04:06,Tokyo,2,4,664.01,Five-star experience in Tokyo. The hotel AI check-in saved us so much time.,Positive,0.6921
USR-0394,2026-05-17 18:46:31,Madurai,3,2,426.97,"Visited Madurai for 3 days. Some good moments, some forgettable ones.",Neutral,0.1406
USR-0440,2026-05-18 11:05:57,Bangkok,5,1,358.21,Bangkok exceeded every expectation. The AI concierge recommendations were spot-on.,Positive,0.3319
USR-0699,2026-05-18 12:57:04,Kuala Lumpur,6,3,444.64,Standard tourism experience in Kuala Lumpur. The AR guide was useful but buggy.,Neutral,0.0819
USR-1091,2026-05-18 15:10:50,Chennai,2,4,335.34,Standard tourism experience in Chennai. The AR guide was useful but buggy.,Neutral,-0.0466
USR-0864,2026-05-18 18:08:38,Dubai,1,4,385.85,Language barrier issues in Dubai despite the AI translator app promising full coverage.,Negative,-0.5474
USR-0558,2026-05-19 12:54:52,Tokyo,3,8,739.13,Language barrier issues in Tokyo despite the AI translator app promising full coverage.,Negative,-0.6561
USR-0460,2026-05-20 12:41:23,Abu Dhabi,7,6,2047.99,Stunning waterfront views in Abu Dhabi. The smart park technology was a highlight!,Positive,0.3765
USR-0254,2026-05-20 17:49:59,Singapore,10,7,2975.66,The autonomous transit in Singapore was world-class. Highly recommend for families.,Positive,0.96
USR-0768,2026-05-20 20:49:33,Singapore,4,3,786.41,Stunning waterfront views in Singapore. The smart park technology was a highlight!,Positive,0.208
USR-0684,2026-05-21 16:12:23,Tokyo,6,7,1334.12,Fantastic culinary tour in Tokyo. The food markets were vibrant and authentic.,Positive,0.4423
USR-1056,2026-05-23 11:45:20,Chennai,2,8,237.42,Disappointed with Chennai. The transit pods were frequently delayed or overcrowded.,Negative,-0.2468
USR-0590,2026-05-23 14:45:30,Abu Dhabi,9,3,2667.47,A decent trip to Abu Dhabi. Nothing extraordinary but no major complaints.,Neutral,0.1572
USR-0647,2026-05-23 18:31:01,Abu Dhabi,5,2,1185.11,Disappointed with Abu Dhabi. The transit pods were frequently delayed or overcrowded.,Negative,-0.266
USR-0983,2026-05-24 07:32:45,Abu Dhabi,3,6,832.41,The smart kiosk in Abu Dhabi kept malfunctioning. Ruined our booking experience.,Negative,-0.8996
USR-1059,2026-05-24 10:33:12,Dubai,9,4,3356.17,Five-star experience in Dubai. The hotel AI check-in saved us so much time.,Positive,0.9125
USR-0252,2026-05-24 14:00:30,Dubai,3,7,965.46,Amazing dining and cultural immersion in Dubai. Would visit again in a heartbeat!,Positive,0.3869
USR-1044,2026-05-24 17:35:32,Madurai,2,5,181.22,Our trip to Madurai was seamless. Loved the eco-friendly pod shuttles.,Positive,0.6157
USR-0976,2026-05-25 01:33:07,Bangkok,3,1,351.11,Five-star experience in Bangkok. The hotel AI check-in saved us so much time.,Positive,0.6255
USR-0772,2026-05-25 03:07:49,Tokyo,4,7,1258.4,"Tokyo was okay overall. Some attractions were great, others were average.",Neutral,-0.1186
USR-0753,2026-05-25 10:47:34,Tokyo,1,5,494.81,Mixed feelings about Tokyo. The tech was impressive but the food was mediocre.,Neutral,-0.1359
USR-0335,2026-05-26 02:27:07,Madurai,4,3,393.26,Madurai has potential but the smart city rollout still feels incomplete.,Neutral,-0.0735
USR-1062,2026-05-26 10:29:04,Dubai,10,8,3786.96,Our trip to Dubai was seamless. Loved the eco-friendly pod shuttles.,Positive,0.4451
USR-0273,2026-05-27 06:17:35,Kuala Lumpur,5,1,1095.54,The hotel in Kuala Lumpur was nothing like the virtual tour preview. Very misleading.,Negative,-0.8731
USR-0694,2026-05-27 14:22:03,Tokyo,4,5,1423.34,Amazing dining and cultural immersion in Tokyo. Would visit again in a heartbeat!,Positive,0.4763
USR-0314,2026-05-27 18:50:36,Dubai,10,1,3924.17,Brilliant night-life in Dubai. The city grid lighting was mesmerising.,Positive,0.8318
USR-0597,2026-05-28 18:58:36,Kuala Lumpur,2,1,380.04,The heritage walk in Kuala Lumpur combined with AR guides was next-level tourism.,Positive,0.7268
USR-0975,2026-05-29 01:10:39,Dubai,1,7,287.23,Our trip to Dubai was seamless. Loved the eco-friendly pod shuttles.,Positive,0.3415
USR-0912,2026-05-29 02:26:14,Abu Dhabi,7,5,2606.42,A decent trip to Abu Dhabi. Nothing extraordinary but no major complaints.,Neutral,0.0125
USR-0448,2026-05-29 08:25:38,Chennai,2,6,191.22,A decent trip to Chennai. Nothing extraordinary but no major complaints.,Neutral,-0.1859
USR-0165,2026-05-29 19:39:05,Chennai,6,7,961.51,A decent trip to Chennai. Nothing extraordinary but no major complaints.,Neutral,-0.0981
USR-1187,2026-05-29 23:49:19,Abu Dhabi,10,1,1579.74,Language barrier issues in Abu Dhabi despite the AI translator app promising full coverage.,Negative,-0.5535
USR-0399,2026-05-30 03:15:19,Singapore,9,1,2503.11,A decent trip to Singapore. Nothing extraordinary but no major complaints.,Neutral,0.0425
USR-0349,2026-05-30 03:25:53,Dubai,5,8,2048.7,The hotel in Dubai was nothing like the virtual tour preview. Very misleading.,Negative,-0.3617
USR-0532,2026-05-30 08:48:08,Abu Dhabi,9,6,3339.08,Abu Dhabi has potential but the smart city rollout still feels incomplete.,Neutral,0.0408
USR-1163,2026-05-30 17:13:20,Abu Dhabi,9,1,3264.58,Poor waste management in certain Abu Dhabi tourist zones. Expected better.,Negative,-0.5634
USR-1109,2026-05-31 05:27:03,Bangkok,4,4,391.36,A decent trip to Bangkok. Nothing extraordinary but no major complaints.,Neutral,-0.1519
USR-1033,2026-05-31 05:50:02,Abu Dhabi,1,3,277.48,Amazing dining and cultural immersion in Abu Dhabi. Would visit again in a heartbeat!,Positive,0.4683
USR-0082,2026-05-31 06:27:43,Chennai,1,5,150.99,The autonomous transit in Chennai was world-class. Highly recommend for families.,Positive,0.5788
USR-0181,2026-05-31 17:06:42,Dubai,4,5,1292.05,Standard tourism experience in Dubai. The AR guide was useful but buggy.,Neutral,0.1189
USR-0326,2026-06-01 14:30:33,Madurai,7,6,495.14,Stunning waterfront views in Madurai. The smart park technology was a highlight!,Positive,0.6744
USR-0332,2026-06-01 18:50:46,Kuala Lumpur,7,6,927.76,The hotel in Kuala Lumpur was nothing like the virtual tour preview. Very misleading.,Negative,-0.6203
USR-0567,2026-06-03 16:26:07,Abu Dhabi,4,1,1230.49,The autonomous transit in Abu Dhabi was world-class. Highly recommend for families.,Positive,0.7506
USR-0467,2026-06-03 17:26:09,Tokyo,2,6,727.31,A decent trip to Tokyo. Nothing extraordinary but no major complaints.,Neutral,-0.0167
USR-0146,2026-06-04 12:42:28,Kuala Lumpur,7,6,1528.41,The heritage walk in Kuala Lumpur combined with AR guides was next-level tourism.,Positive,0.4019
USR-0562,2026-06-04 19:50:00,Singapore,2,7,297.72,"Singapore was okay overall. Some attractions were great, others were average.",Neutral,0.0754
USR-1045,2026-06-05 06:48:13,Bangkok,1,4,86.55,Our trip to Bangkok was seamless. Loved the eco-friendly pod shuttles.,Positive,0.3064
USR-0098,2026-06-05 07:58:26,Chennai,6,7,645.54,"Visited Chennai for 3 days. Some good moments, some forgettable ones.",Neutral,-0.1635
USR-0331,2026-06-05 09:57:09,Singapore,9,6,2284.66,"Singapore was okay overall. Some attractions were great, others were average.",Neutral,-0.1853
